lnwage,educ,exper,expsq,black,south,smsa,age,agesq,nearc4
6.2146,12,8,0.64,0,1,0,26,676,1
5.5215,12,11,1.21,0,1,0,29,841,1
5.0434,12,8,0.64,0,1,0,26,676,1
6.0064,12,9,0.81,0,1,0,27,729,1
5.8579,12,15,2.25,1,1,1,33,1089,0
6.1356,12,8,0.64,1,1,1,26,676,0
6.2146,10,18,3.24,0,1,1,34,1156,0
6.7405,16,8,0.64,0,1,1,30,900,0
6.3578,12,11,1.21,0,1,1,29,841,0
5.9915,16,6,0.36,0,1,1,28,784,0
6.608,11,17,2.89,0,0,0,34,1156,0
5.8579,14,5,0.25,0,1,1,25,625,0
6.0822,12,8,0.64,0,1,1,26,676,0
6.5889,13,6,0.36,0,1,1,25,625,0
6.8773,11,8,0.64,0,1,1,25,625,0
6.6214,16,8,0.64,0,1,1,30,900,0
6.3578,18,6,0.36,0,1,1,30,900,0
6.0014,16,8,0.64,0,1,0,30,900,0
6.4232,12,12,1.44,0,1,0,30,900,0
5.4381,16,3,0.09,0,1,0,25,625,0
4.9558,12,6,0.36,0,1,0,24,576,0
5.9532,18,6,0.36,0,1,0,30,900,0
5.9532,12,9,0.81,0,1,1,27,729,0
6.045,12,6,0.36,0,1,0,24,576,0
6.477,12,9,0.81,1,0,0,27,729,0
5.4381,8,16,2.56,1,1,0,30,900,0
6.5103,15,9,0.81,0,1,0,30,900,0
5.8693,18,3,0.09,1,1,1,27,729,0
5.5215,13,7,0.49,1,1,0,26,676,0
5.7038,11,14,1.96,1,1,0,31,961,0
5.9915,12,6,0.36,1,1,0,24,576,0
5.7038,7,21,4.41,1,1,0,34,1156,0
6.1312,13,8,0.64,1,1,0,27,729,0
6.0684,12,9,0.81,1,0,1,27,729,0
5.5215,11,9,0.81,1,1,0,26,676,0
5.7526,5,17,2.89,0,1,1,28,784,0
6.4378,12,10,1.0,0,1,0,28,784,0
6.2146,10,10,1.0,0,1,0,26,676,0
5.8021,12,9,0.81,0,1,0,27,729,0
6.3716,12,10,1.0,0,1,0,28,784,0
5.7683,13,9,0.81,1,1,0,28,784,0
5.7038,11,11,1.21,1,1,0,28,784,0
6.6039,16,10,1.0,0,1,0,32,1024,0
5.9532,12,12,1.44,1,1,0,30,900,0
6.463,13,7,0.49,1,1,0,26,676,0
5.7838,5,21,4.41,1,1,0,32,1024,0
6.0064,12,6,0.36,1,1,0,24,576,0
5.7038,6,20,4.0,1,1,0,32,1024,0
5.1705,7,16,2.56,1,1,0,29,841,0
6.1092,11,10,1.0,1,1,0,27,729,0
5.6768,10,8,0.64,1,1,0,24,576,0
6.6859,12,9,0.81,0,1,0,27,729,0
5.9269,9,12,1.44,1,1,0,27,729,0
5.4381,10,8,0.64,1,1,0,24,576,0
6.2823,13,14,1.96,1,1,0,33,1089,0
6.045,7,18,3.24,1,1,0,31,961,0
5.8889,10,11,1.21,0,1,0,27,729,0
5.7038,9,12,1.44,0,1,0,27,729,0
6.3244,12,10,1.0,0,1,0,28,784,0
6.1527,16,6,0.36,1,1,0,28,784,0
6.1862,12,16,2.56,0,1,0,34,1156,0
6.3969,12,8,0.64,0,1,0,26,676,0
5.8944,11,17,2.89,1,1,0,34,1156,0
5.2983,10,8,0.64,1,1,1,24,576,0
4.9558,8,16,2.56,1,1,0,30,900,0
6.1048,12,15,2.25,0,1,0,33,1089,0
5.7038,11,12,1.44,1,1,0,29,841,0
6.5596,12,13,1.69,0,0,1,31,961,0
6.2804,12,8,0.64,0,0,1,26,676,0
5.5607,13,10,1.0,1,1,0,29,841,0
6.5147,12,8,0.64,1,0,1,26,676,0
5.5607,7,18,3.24,1,1,0,31,961,0
5.7038,10,18,3.24,1,1,0,34,1156,0
7.1025,16,5,0.25,0,1,1,27,729,0
6.3578,17,5,0.25,0,1,0,28,784,0
5.5215,14,7,0.49,1,1,0,27,729,0
5.9764,10,14,1.96,1,0,1,30,900,0
5.6168,8,10,1.0,1,1,0,24,576,0
5.4161,9,17,2.89,1,1,0,32,1024,0
5.6168,7,12,1.44,1,1,0,25,625,0
5.8749,9,15,2.25,1,1,0,30,900,0
6.7856,12,7,0.49,1,0,1,25,625,0
5.2575,16,2,0.04,1,1,1,24,576,0
6.0403,7,16,2.56,1,1,0,29,841,0
5.9269,7,20,4.0,1,1,0,33,1089,0
5.8972,7,18,3.24,1,1,0,31,961,0
5.9915,12,8,0.64,0,1,0,26,676,0
5.8665,12,8,0.64,1,1,1,26,676,0
5.7038,13,10,1.0,0,1,0,29,841,0
6.0307,15,4,0.16,0,1,1,25,625,0
6.3969,11,9,0.81,1,1,0,26,676,0
6.8804,13,10,1.0,1,0,1,29,841,0
5.4381,5,18,3.24,1,1,0,29,841,0
5.7398,12,9,0.81,1,1,0,27,729,0
5.6131,8,17,2.89,1,1,0,31,961,0
5.9915,11,10,1.0,1,0,1,27,729,0
5.2983,8,12,1.44,1,1,0,26,676,0
6.0753,13,7,0.49,1,1,0,26,676,0
5.4381,6,17,2.89,1,1,0,29,841,0
6.5944,6,18,3.24,1,0,1,30,900,0
5.5984,10,17,2.89,1,1,0,33,1089,0
5.1705,8,12,1.44,1,1,0,26,676,0
5.5215,12,7,0.49,1,1,0,25,625,0
5.8081,10,14,1.96,1,1,0,30,900,0
6.0822,12,7,0.49,1,0,1,25,625,0
6.0591,16,4,0.16,1,1,1,26,676,0
6.6067,16,7,0.49,0,1,1,29,841,0
6.5511,12,8,0.64,1,0,1,26,676,0
5.5013,12,6,0.36,1,1,0,24,576,0
5.4381,12,8,0.64,1,1,0,26,676,0
5.6095,15,8,0.64,1,1,0,29,841,0
6.4489,14,8,0.64,1,0,1,28,784,0
5.6664,16,3,0.09,1,0,1,25,625,0
5.7038,8,18,3.24,1,1,0,32,1024,0
5.4381,10,13,1.69,1,1,0,29,841,0
5.9789,8,16,2.56,1,1,0,30,900,0
6.3491,9,9,0.81,1,1,0,24,576,0
6.4378,17,7,0.49,1,0,1,30,900,0
6.3099,16,3,0.09,1,0,1,25,625,0
5.5215,9,11,1.21,1,1,0,26,676,0
5.8944,8,13,1.69,0,1,0,27,729,0
4.6052,14,14,1.96,1,1,0,34,1156,0
5.8579,12,15,2.25,1,0,1,33,1089,0
5.6699,10,9,0.81,1,1,0,25,625,0
5.5215,4,22,4.84,1,1,0,32,1024,0
6.725,8,19,3.61,1,1,1,33,1089,0
6.0753,10,9,0.81,1,1,1,25,625,0
5.8081,12,9,0.81,1,0,1,27,729,0
5.7236,12,8,0.64,0,1,0,26,676,0
6.3509,18,9,0.81,0,1,0,33,1089,0
5.663,12,7,0.49,0,1,1,25,625,0
6.1377,12,10,1.0,1,1,1,28,784,0
5.9636,12,16,2.56,0,1,0,34,1156,0
7.0085,16,10,1.0,0,1,0,32,1024,0
5.5013,16,2,0.04,0,1,1,24,576,0
5.8805,12,7,0.49,0,1,1,25,625,0
5.8777,8,20,4.0,0,1,1,34,1156,0
5.9915,12,12,1.44,1,1,0,30,900,0
5.7038,10,9,0.81,0,1,0,25,625,0
6.3154,16,5,0.25,0,1,1,27,729,0
5.7038,8,17,2.89,0,1,0,31,961,0
6.1092,7,17,2.89,0,1,1,30,900,0
6.0137,12,7,0.49,0,1,0,25,625,0
5.5215,14,4,0.16,0,1,1,24,576,0
5.8201,16,2,0.04,0,1,1,24,576,0
5.6348,16,2,0.04,0,1,1,24,576,0
6.2596,13,5,0.25,0,1,1,24,576,0
6.2403,16,4,0.16,0,1,1,26,676,0
6.5381,14,11,1.21,0,1,1,31,961,0
6.0521,16,5,0.25,0,0,0,27,729,0
5.8889,13,5,0.25,0,1,1,24,576,0
6.2953,12,6,0.36,0,0,0,24,576,0
6.6451,12,14,1.96,0,1,1,32,1024,0
6.2246,12,7,0.49,0,1,1,25,625,0
6.3818,17,2,0.04,0,1,1,25,625,0
6.0379,16,3,0.09,0,1,1,25,625,0
5.9269,16,4,0.16,0,1,1,26,676,0
5.9108,17,3,0.09,0,1,1,26,676,0
6.0822,11,9,0.81,0,1,1,26,676,0
6.4281,17,6,0.36,0,0,1,29,841,0
6.4536,16,11,1.21,0,1,1,33,1089,0
6.2146,12,8,0.64,0,1,1,26,676,0
6.7742,12,14,1.96,0,1,1,32,1024,0
6.4536,17,11,1.21,0,1,1,34,1156,0
5.7462,14,4,0.16,0,0,0,24,576,0
5.8579,15,3,0.09,0,1,0,24,576,0
6.7534,9,9,0.81,0,1,0,24,576,0
5.2983,11,14,1.96,1,1,0,31,961,0
5.948,12,6,0.36,1,0,1,24,576,0
5.5013,12,12,1.44,1,1,0,30,900,0
6.6946,12,14,1.96,1,1,0,32,1024,0
6.1356,18,9,0.81,1,1,0,33,1089,0
6.3578,16,7,0.49,1,1,0,29,841,0
6.2265,17,8,0.64,1,0,1,31,961,0
6.869,17,5,0.25,0,1,0,28,784,0
6.6107,16,4,0.16,0,1,1,26,676,0
6.1092,12,6,0.36,0,1,1,24,576,0
6.1654,11,10,1.0,1,1,0,27,729,0
4.8122,9,10,1.0,1,1,0,25,625,0
6.6771,11,15,2.25,1,1,1,32,1024,0
5.2983,10,9,0.81,1,1,0,25,625,0
6.1356,14,12,1.44,0,1,0,32,1024,0
5.4161,10,13,1.69,0,1,0,29,841,0
6.3578,13,9,0.81,0,1,1,28,784,0
5.193,8,18,3.24,1,1,0,32,1024,0
5.7838,9,16,2.56,1,0,0,31,961,0
6.0137,7,15,2.25,1,1,0,28,784,0
5.2983,10,9,0.81,1,1,0,25,625,0
6.2897,16,7,0.49,0,1,0,29,841,0
5.8693,16,6,0.36,0,1,0,28,784,0
5.5215,11,11,1.21,0,1,0,28,784,0
6.541,16,6,0.36,0,1,0,28,784,0
6.0403,12,10,1.0,0,1,0,28,784,0
5.9026,12,15,2.25,0,1,1,33,1089,0
5.8608,11,7,0.49,0,1,0,24,576,0
6.8167,16,9,0.81,0,1,1,31,961,0
6.8024,13,9,0.81,0,1,0,28,784,0
5.7038,7,13,1.69,0,1,0,26,676,0
5.7268,10,11,1.21,0,1,0,27,729,0
6.1633,7,14,1.96,0,1,1,27,729,0
5.8289,11,11,1.21,1,1,0,28,784,0
6.1377,9,14,1.96,1,1,1,29,841,0
5.2983,12,12,1.44,1,1,0,30,900,0
5.7526,15,3,0.09,1,1,0,24,576,0
6.4378,16,8,0.64,1,1,0,30,900,0
5.5373,12,12,1.44,1,1,0,30,900,0
6.1092,9,12,1.44,0,1,0,27,729,0
5.9269,12,6,0.36,1,1,0,24,576,0
5.7038,12,8,0.64,1,0,1,26,676,0
5.8972,12,8,0.64,1,1,0,26,676,0
6.6201,18,3,0.09,1,0,1,27,729,0
6.3784,15,7,0.49,1,1,1,28,784,0
5.5797,10,15,2.25,1,1,1,31,961,0
5.7038,9,10,1.0,1,1,1,25,625,0
5.9661,6,21,4.41,1,1,0,33,1089,0
6.2146,10,15,2.25,0,1,0,31,961,0
6.1092,12,11,1.21,0,1,0,29,841,0
5.5722,12,9,0.81,0,1,0,27,729,0
6.0684,14,7,0.49,0,1,0,27,729,0
5.2575,10,14,1.96,1,1,0,30,900,0
6.7202,14,14,1.96,0,1,0,34,1156,0
6.2403,16,8,0.64,1,1,1,30,900,1
6.271,13,11,1.21,1,0,1,30,900,1
5.9532,16,4,0.16,1,1,0,26,676,1
6.2146,13,8,0.64,0,1,0,27,729,1
6.5681,15,8,0.64,0,1,1,29,841,1
6.157,16,5,0.25,0,1,1,27,729,1
6.1527,12,6,0.36,1,1,0,24,576,1
6.0234,13,6,0.36,1,0,1,25,625,1
5.8141,12,7,0.49,0,1,0,25,625,1
6.1759,13,15,2.25,0,1,1,34,1156,1
6.2146,12,6,0.36,0,1,0,24,576,1
6.5695,12,13,1.69,0,1,0,31,961,1
6.2634,13,7,0.49,1,1,0,26,676,1
